reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt;content_clean;predicted_category;sentiment
6253c1a4-a6d1-4105-b8a1-56f8382ce737;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I have the Telus Pik TV box, which I ordered specifically to stream Netflix on my TV. It worked fine until the last update and now it crashes after about 5 minutes of a show. So if I want to watch Netflix on my TV, I have to run it on my laptop and Cast to it :/;1;90;6.2.2 build 2753;2019-06-03 00:15:12;;;telus pik tv box ordered specifically stream netflix tv worked fine last update crash 5 minute show want watch netflix tv run laptop cast;INTERFACE;POSITIVE
dd66ee81-570f-4843-b0d8-d337cdcecdd2;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;how to fix -14 error????????????? on android tv;1;13;6.2.1 build 2710;2019-05-17 13:41:40;;;fix 14 error android tv;INTERFACE;NEGATIVE
f3f26b98-d7e3-4d6d-917a-48ee106b4548;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Netflix app does not work on AirTv Player (Android TV) since last March Update, it keep crashing,;1;21;6.2.0 build 2668;2019-03-30 21:01:44;;;netflix app work airtv player android tv since last march update keep crashing;INTERFACE;NEGATIVE
32a088c7-aa38-46fe-8a86-4a01549ac69b;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I like the app, BUT it has a MAJOR issue. The app frequently gets stuck on the loading page with the spinning icon. The requires a hard reset of the TV.;3;46;6.2.0 build 2668;2019-03-30 02:06:31;;;like app major issue app frequently get stuck loading page spinning icon requires hard reset tv;INTERFACE;NEGATIVE
bbebad28-8020-441a-a5bf-fb71b513ba5a;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Can't play 4k and HDR movies since March 6, 2019 update on my Sony Android TV, it stucks at 24% buffering forever. I have contacted help support, but thing just goes in the circle, they blame the ISP but the ISP is fine, try to sign-out and sign-in, factory reset my TV, nothing is fixed. I think it's this Netflix version issue, not ISP nor my devices. I would change my rating if Netflix fixes this issue.  Nothing has been fixed, I decide to downgrade my plan to Standard.next month,  it's non sense to pay for premium plan and you can not watch HDR, 4K movies;2;94;6.2.0 build 2668;2019-03-21 12:26:17;;;cant play 4k hdr movie since march 6 2019 update sony android tv stucks 24 buffering forever contacted help support thing go circle blame isp isp fine try signout signin factory reset tv nothing fixed think netflix version issue isp device would change rating netflix fix issue nothing fixed decide downgrade plan standardnext month non sense pay premium plan watch hdr 4k movie;INTERFACE;NEGATIVE
bf342f49-ba80-4b1e-acc2-014ee637df27;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;There are several issues on my Xiaomi Mi Box: - sometimes app hangs on a loading screen - sometimes presents random errors when I am choosing movie;1;35;6.2.0 build 2668;2019-03-21 03:20:53;;;several issue xiaomi mi box sometimes app hang loading screen sometimes present random error choosing movie;INTERFACE;NEGATIVE
74eac98c-67e1-44d1-97cc-ddd44d6b1b21;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I am using this subscription since month now, however with latest update of Android TV this application stopped working. I contacted Netflix support but they were blunt saying I can drop the subscription. However provided no solution to the issue I was reporting.  With Android TV 8.0 Netflix application is not working. Do we expect any solution to the issue or we have to live with the same.;1;91;6.1.3 build 2486;2019-02-18 20:03:12;;;using subscription since month however latest update android tv application stopped working contacted netflix support blunt saying drop subscription however provided solution issue reporting android tv 80 netflix application working expect solution issue live;INTERFACE;NEGATIVE
cb356d47-b015-4190-a38e-8375e57ddfcf;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;This app is not compatible with my android TV. I do not know why is there no support for android TV. I have a VU android TV.;1;38;6.1.3 build 2486;2019-02-13 14:11:29;;;app compatible android tv know support android tv vu android tv;INTERFACE;NEUTRAL
204440b9-c20e-4ade-98df-e4c57bae9104;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I'm not sure why it's saying that my Android TV is not optimized for Netflix. It maybe has something to do with the app rather than the TV,;1;33;6.1.3 build 2486;2019-02-11 17:21:37;;;im sure saying android tv optimized netflix maybe something app rather tv;INTERFACE;NEUTRAL
9adc8e3d-d461-4b09-9ff7-8ea6039ee206;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;it's great and all, but I can't reach content with voice commands, and a lot of times it just stops playing unless I reboot my tv box (not even exiting the app works, only rebooting works) Thanks for the great UX, but if these were fixed, it would be the best.;3;21;6.1.1 build 2440;2019-02-11 04:19:31;;;great cant reach content voice command lot time stop playing unless reboot tv box even exiting app work rebooting work thanks great ux fixed would best;INTERFACE;NEUTRAL
c0961c96-100a-4f60-84cd-f4c81ffb4542;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Overly good BUT.. Don't have the option ""don't show/propose this movie again"" No respect for movie makers. Credits cut off straight away.";3;17;5.2.1 build 2101;2019-01-27 21:27:46;;;overly good dont option dont showpropose movie respect movie maker credit cut straight away;INTERFACE;NEGATIVE
027a07c1-f77a-4479-a24f-65adb4a2f821;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Horrible implementation. Even worse than the Windows store app. There are no genres. Only the usual ""Beacuse you watched this..."" with rediculous relations.";1;13;6.1.1 build 2440;2019-01-03 15:46:49;;;horrible implementation even worse window store app genre usual beacuse watched rediculous relation;INTERFACE;NEGATIVE
e685a754-0e62-417f-8701-d0735c554b45;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;It is just showing an error NW-6-404 despite of downloading it from the Play Store on a Google certified Android TV running Oreo.;1;22;6.1.1 build 2440;2018-12-28 21:16:25;;;showing error nw6404 despite downloading play store google certified android tv running oreo;INTERFACE;NEUTRAL
cd69034d-074a-4d05-9e8c-f780b40c3a07;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I am a paying customer and yet I could not watch on my AndroidTV;1;15;6.1.1 build 2440;2018-12-22 03:31:20;;;paying customer yet could watch androidtv;SUBSCRIPTION;NEUTRAL
6e19ec59-9208-4fc6-8983-75a7c8d8c728;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;hyper agressive drm detriments the experience. better off using a chromecast it seems.  doesn't integrate well with local search agent, cast built it, or google assistant.  i've put up with it for a long time as the ATV ecosystem was maturing, but netflix is pretty much the worst actor on the platform.;1;31;3.1.3 build 1328;2018-12-21 12:06:25;;;hyper agressive drm detriment experience better using chromecast seems doesnt integrate well local search agent cast built google assistant ive put long time atv ecosystem maturing netflix pretty much worst actor platform;INTERFACE;NEGATIVE
03edfe7c-1170-4af5-bed2-4c81b0944d14;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Just installed on my new Android TV.  i have a different version on my phone even though both devices have Android 8.  Works well even though I get an error saying it's not optimised for my TV with error code -14.;4;52;6.1.1 build 2440;2018-12-21 09:53:43;;;installed new android tv different version phone even though device android 8 work well even though get error saying optimised tv error code 14;INTERFACE;POSITIVE
2335790e-af2b-41cf-80e0-16c03a5faa4e;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Not playing videos at all with the latest version on Sony TV Video starts loading and gets to 75% or 99%, starts playing the audio, but no video, just sits at the loading screen. Was working fine before the update.;1;38;6.1.1 build 2440;2018-12-12 04:11:47;;;playing video latest version sony tv video start loading get 75 99 start playing audio video sits loading screen working fine update;INTERFACE;NEUTRAL
311e7cc8-9afe-4841-a608-4ac78067bae5;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Please update your app with regards to the Android TV and Smart TV in general. Consider the subscribers using those who are using the said devices. Very disappointing.;1;40;6.1.1 build 2440;2018-12-09 12:39:39;;;please update app regard android tv smart tv general consider subscriber using using said device disappointing;INTERFACE;NEUTRAL
5d9cf841-8ab8-4455-8024-a7d35608bd6d;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Netflix has encountered an error:. Code ui-800-3 (307003). Reset app, clear cache, uninstall updates, restart tv , network changes. Nothing works. Sony Bravia 2017,  Android 7. The support told i should contact be contacting Sony.;2;23;4.2.2 build 50003;2018-12-01 18:26:23;;;netflix encountered error code ui8003 307003 reset app clear cache uninstall update restart tv network change nothing work sony bravia 2017 android 7 support told contact contacting sony;INTERFACE;NEGATIVE
26465ad5-cc9c-4329-9794-1ac8ad956357;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Getting an error NW-6-400. It used to work fine in Android Tv 7.0. Stopped working since Android 8.  Please help!;2;40;6.1.0 build 2424;2018-11-16 10:20:44;;;getting error nw6400 used work fine android tv 70 stopped working since android 8 please help;INTERFACE;NEUTRAL
f77d232b-1e67-4417-8677-a24b01480b52;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App is not working on android TV (VU TV). I am getting the error message nw-6-404. This must be solved.;1;48;6.1.0 build 2424;2018-11-10 12:44:03;;;app working android tv vu tv getting error message nw6404 must solved;INTERFACE;NEUTRAL
10071971-da89-44f7-a65b-4c19bc9287cb;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;No longer loading on my Sony Bravia, rubbish;1;15;5.1.3 build 2039;2018-10-09 01:47:44;;;longer loading sony bravia rubbish;SUBSCRIPTION;NEGATIVE
b5a43269-aad3-439c-af63-6e2a8402f805;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;working no problem in my mi box international.;5;107;;2018-10-08 12:17:06;;;working problem mi box international;INTERFACE;NEUTRAL
0119c3ef-e61e-4953-8d4f-7b18b68ba0a1;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"They don’t even have a ""contact us"" section to send feedback.";1;16;5.4.1 build 2266;2018-09-25 14:25:44;;;dont even contact u section send feedback;INTERFACE;NEGATIVE
f963a08a-e409-4ea2-8229-550284bd0c01;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;My Android Box (YokaTV KB2 Pro) is now not able to start the Netflix app. Just for your information, you lose one more customer. I will cancel my subscription. I give you 2 stars since I was able to use the app and watch for around 8 months I have this box.;2;20;;2018-09-23 19:04:12;;;android box yokatv kb2 pro able start netflix app information lose one customer cancel subscription give 2 star since able use app watch around 8 month box;INTERFACE;NEUTRAL
3cb6798b-77ca-4d02-8e67-e66283c922ce;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;It used to work on my mecool m8pri l and since the update i also get the error message nw-6-404. This must be solved quickly because it's unacceptable.;1;28;5.4.1 build 2266;2018-09-04 16:14:28;;;used work mecool m8pri l since update also get error message nw6404 must solved quickly unacceptable;INTERFACE;NEGATIVE
cb8eb169-25a7-4faa-8dfe-5a110ad859d2;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Annoying blaring auto previews you can't turn off.;1;25;5.4.1 build 2266;2018-08-29 01:56:38;;;annoying blaring auto preview cant turn;INTERFACE;NEGATIVE
c5d0aa30-1dda-4ad7-8983-72f47db0cf2a;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Netflix has been becoming increasingly more hostile towards their users for quite some time now. I am fed up, will likely be canceling my account soon.   I'm ok with price increases, I'm ok with changing content, and long time popular things getting cycled off. What kills me is that they continually make their UI less usable.  Auto preview basically makes the app unusable. Let me hide content I'll never watch.;1;44;5.4.1 build 2266;2018-08-28 12:12:52;;;netflix becoming increasingly hostile towards user quite time fed likely canceling account soon im ok price increase im ok changing content long time popular thing getting cycled kill continually make ui le usable auto preview basically make app unusable let hide content ill never watch;INTERFACE;NEGATIVE
af3344b7-6482-47d6-80ce-00ea947b3d44;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Netflix was working on my Mecool M8S Pro L Android TV till two days ago and now. I am getting an error NW-6-404, contacted the customer support and they said that the device is not compatible. Why was it working on the same device couple of days ago then? It seems customer service is over crowded there and they just give you the very standard answers to your questions and problems.;1;20;5.4.0 build 2258;2018-08-06 13:37:40;;;netflix working mecool m8s pro l android tv till two day ago getting error nw6404 contacted customer support said device compatible working device couple day ago seems customer service crowded give standard answer question problem;INTERFACE;NEUTRAL
6b941174-df26-4394-929f-2e0c137e07cd;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Automatically updated to v4.0.4 of this app, which does not play any videos on Android TVs. There's no way to uninstall updates to go back to the previous version, and the only solution that seems to work is to perform a factory reset and start with pre-installed version. Can't believe I'm still paying for the subscription.;2;16;5.4.0 build 2258;2018-08-04 19:39:04;;;automatically updated v404 app play video android tv there way uninstall update go back previous version solution seems work perform factory reset start preinstalled version cant believe im still paying subscription;INTERFACE;NEUTRAL
9f9a5024-e1e5-415d-a17a-e5aae980d301;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Why does this app (Android TV) not support an obvious feature that would highly increase usability: voice control to search for stuff! I like the new sidebar navigation, because it's much easier.;4;16;5.4.0 build 2258;2018-07-31 18:38:44;;;app android tv support obvious feature would highly increase usability voice control search stuff like new sidebar navigation much easier;INTERFACE;POSITIVE
fa0a3cb1-7166-40cd-9726-5305a7540ad2;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Please add the ability to add to ""play next"" feature in Android Oreo on Android TV. Also please add the more options to channels like one for ""my list"" or ""continue watching"". I would love for the ability to add separate channels for different profiles. It gets old changing which profile shows up on channels on the home screen.";3;12;4.2.2 build 50003;2018-07-16 01:36:06;;;please add ability add play next feature android oreo android tv also please add option channel like one list continue watching would love ability add separate channel different profile get old changing profile show channel home screen;INTERFACE;POSITIVE
5514a1bb-2c4d-4b21-98bf-d21c3f75adbd;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;needs to support casting from multiple accounts, instead of just the account that is signed in. Really annoying to log out of my account so that my other siblings can use theirs when they stop by.;1;14;5.3.1 build 2192;2018-06-29 12:57:22;;;need support casting multiple account instead account signed really annoying log account sibling use stop;INTERFACE;NEGATIVE
b7b49e8f-3c76-4284-a199-13064af9a08b;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Bad judder using this app;1;21;5.2.1 build 2101;2018-05-30 21:36:40;;;bad judder using app;INTERFACE;NEGATIVE
50eff2cb-953b-4169-a2a8-48104cf921ab;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;They've come a long way. It rarely crashes anymore and I do not need to login all the time. The app is compatible with the Shield TV, where it usually works great! Only wish they had more content and that older stuff would not disappear all the time.;4;11;4.2.2 build 50003;2018-05-17 15:05:33;;;theyve come long way rarely crash anymore need login time app compatible shield tv usually work great wish content older stuff would disappear time;INTERFACE;POSITIVE
dd1b3158-bed2-4dcc-91ea-3430d41daeb6;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;This App is still not compatible with my Android Streaming Device. 0.5 star until this is fixed.  Regards Paying Netflix Customer;1;72;5.1.2 build 2020;2018-03-15 16:01:46;;;app still compatible android streaming device 05 star fixed regard paying netflix customer;INTERFACE;POSITIVE
5549e582-36aa-4435-994c-efc3537dd1ba;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;The sound and video are sped up on my google player (nexus player).;2;21;4.2.2 build 50003;2018-02-25 14:47:04;;;sound video sped google player nexus player;INTERFACE;NEUTRAL
81a67d21-e95d-46a0-b559-a70f5b9b791b;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"This app is on my TV. ""My List"" should be the first thing on the screen when I go into the application -- not the very last. I HATE that the app starts playing clips from things at the top of the screen when I merely navigate to them on the category screen. I need to be able to turn that off. Why do I have to select which user this is every time I enter the app? It's always the same user. If it was a different one, I could change it. Basically, the Android TV version is loud and pushy and poorly organized. The only reason I haven't canceled my service is that I'm unsure any of the other streaming services are any less obnoxious. Try signing up with someone else. Let me know if they're any better.";1;49;5.0.4 build 1965;2018-02-01 09:59:13;;;app tv list first thing screen go application last hate app start playing clip thing top screen merely navigate category screen need able turn select user every time enter app always user different one could change basically android tv version loud pushy poorly organized reason havent canceled service im unsure streaming service le obnoxious try signing someone else let know theyre better;INTERFACE;NEGATIVE
0d767630-711a-4dde-bafb-3fd542936bcf;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Good app, no problems whatsoever;5;49;4.2.1 build 1804;2017-10-19 15:03:18;;;good app problem whatsoever;USER_EXPERIENCE;NEUTRAL
46cf0487-5f61-4115-a111-c6d678d5b39a;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Netflix, this app is completely unusable on the Shield right now. See the Nvidia forums for many many complaints over the last few weeks. Like others, I am experiencing intermittent periods of buffering that last for 10 minutes or more. I have had to switch to other devices for Netflix. YouTube, Playstation Vue, and Amazon Video all work great on the Shield, it's just Netflix that is broken.;1;64;4.2.1 build 1804;2017-09-21 21:28:30;;;netflix app completely unusable shield right see nvidia forum many many complaint last week like others experiencing intermittent period buffering last 10 minute switch device netflix youtube playstation vue amazon video work great shield netflix broken;INTERFACE;NEGATIVE
69e0e8e5-2df2-438b-818d-4a0e41b661f3;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I had an Apple TV and was happy with my Netflix experience. Now I have an Nvidia Shield (2017) and the Netflix app for Android TV is absolute trash. It buffers inexplicably during playback and for a long time before playback. When it's playing the video quality is terrible. I pay for 4K and HDR content but I get compressed garbage. Chromecasting from my iPhone directly to the TV works fantastic, the buffering is quick and the video quality is on par with what I expect from streamed 4K HDR content but the Android TV app is BROKEN. I don't want to switch input sources just for Netflix. My network is a Cat6 wired 1000 Mbit beast with no problems in any other streaming service and I use a plethora of them. Again, my TV (LG B6) handles Netflix better than a premium set-top box running Android TV. Fix this abomination.;1;37;4.2.0 build 1802;2017-09-15 04:36:18;;;apple tv happy netflix experience nvidia shield 2017 netflix app android tv absolute trash buffer inexplicably playback long time playback playing video quality terrible pay 4k hdr content get compressed garbage chromecasting iphone directly tv work fantastic buffering quick video quality par expect streamed 4k hdr content android tv app broken dont want switch input source netflix network cat6 wired 1000 mbit beast problem streaming service use plethora tv lg b6 handle netflix better premium settop box running android tv fix abomination;INTERFACE;NEGATIVE
7a746068-dee9-4bd3-b422-cb74cce1e5d7;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I have been trying to use this on my 4k tv and Mibox.  Error code tvq-mp-100.  I dont know who to blame for this but its getting a little ridiculous between Xiaomi and Netflix we cant get a fix out there.  If only i could give No Stars!!!!;1;32;4.0.4 build 1716;2017-05-20 02:27:49;;;trying use 4k tv mibox error code tvqmp100 dont know blame getting little ridiculous xiaomi netflix cant get fix could give star;INTERFACE;NEGATIVE
54584163-8921-4f6d-a971-11f7bbcb5c6b;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Can't get past the login screen, the password field is broken. I've tried several different hardware and software methods.  Trying to use the AndroidTV app to copy my password in, results in a jumble of duplicated characters that don't represent the original copy. Other apps are fine with the remote app.  Certain special characters in the built in app keyboard don't seem to work - the character representation bullets don't increase when used and sometimes decrease(!) when tapping on characters.  Above a certain amount of characters, inputing characters sometimes just doesn't register.;1;31;4.0.4 build 1716;2017-05-17 14:43:33;;;cant get past login screen password field broken ive tried several different hardware software method trying use androidtv app copy password result jumble duplicated character dont represent original copy apps fine remote app certain special character built app keyboard dont seem work character representation bullet dont increase used sometimes decrease tapping character certain amount character inputing character sometimes doesnt register;INTERFACE;NEGATIVE
1db367df-aee2-4a24-a91d-0a1658bdfce7;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I can't see any videos for more than 20 seconds on my Xiaomi Mi Box. I got the Tvq-mp-100 error. Netflix help center says they are working to solve the problem.;1;14;3.3.2 build 1530;2017-03-01 10:00:53;;;cant see video 20 second xiaomi mi box got tvqmp100 error netflix help center say working solve problem;INTERFACE;NEGATIVE
7215a921-eb52-4cf4-97ae-d843d7f3da62;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Don't work on my Mi box 3;1;10;3.3.2 build 1530;2017-02-22 22:21:39;;;dont work mi box 3;USER_EXPERIENCE;NEGATIVE
7b0602ec-8bdc-489e-9431-c1e2bbcd12f0;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Using on nVidia Shield: it works, but...  ...I can't use it because it outputs ""Dolby Digital Plus"" instead of ""Dolby Digital"".   My TV won't decode ""Dolby Digital Plus"", so... I'm stuck with stereo sound instead of Dolby Digitial 5.1.  no...I can't afford to buy a new receiver, be careful if your gear is older than 2 years...";3;11;3.3.2 build 1530;2017-02-19 05:43:56;;;using nvidia shield work cant use output dolby digital plus instead dolby digital tv wont decode dolby digital plus im stuck stereo sound instead dolby digitial 51 noi cant afford buy new receiver careful gear older 2 year;INTERFACE;NEGATIVE
a957a399-5d84-446c-9e3c-3c4a6741c3b5;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Doesn't play video on Mi Box 3 or any android box version with this version of Netflix installed. Hit play on a video, it looks like it's caching it. Then it errors with ""We're having trouble playing this title right now. Please try again later or select a different title."" (tvq-mp-100)";1;34;3.3.2 build 1530;2017-02-07 02:18:28;;;doesnt play video mi box 3 android box version version netflix installed hit play video look like caching error trouble playing title right please try later select different title tvqmp100;INTERFACE;NEGATIVE
2b8235c6-dc47-4635-86aa-9849ae7d8251;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Doesn't work on MiBox 3;1;9;3.3.2 build 1530;2017-02-01 09:32:31;;;doesnt work mibox 3;INTERFACE;NEGATIVE
